Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
0,-51.66495673,94.53620597,-45.99214657,-0.533491553,0.010638091,0.522853462,,
0,-52.38567914,94.29878024,-45.03369853,-0.528549038,0.001120973,0.527428064,,
0,-53.09552027,94.04617279,-44.07095006,-0.523479363,-0.008391639,0.531871002,,
0,-53.79430479,93.77844515,-43.10413805,-0.518283777,-0.017897401,0.536181178,,
0,-54.48186007,93.49566261,-42.1335004,-0.512963564,-0.027393967,0.540357531,,
0,-55.15801629,93.19789417,-41.15927594,-0.507520034,-0.036878994,0.544399028,,
0,-55.82260642,92.88521251,-40.18170439,-0.501954532,-0.046350142,0.548304674,,
0,-56.47546628,92.55769402,-39.20102631,-0.496268429,-0.055805076,0.552073505,,
0,-57.11643458,92.21541873,-38.217483,-0.490463128,-0.065241462,0.55570459,,
0,-57.745353,91.85847031,-37.23131648,-0.484540062,-0.074656973,0.559197035,,
0,-58.36206614,91.48693605,-36.24276943,-0.478500691,-0.084049287,0.562549978,,
0,-58.96642166,91.10090686,-35.25208509,-0.472346506,-0.093416085,0.565762591,,
0,-59.55827024,90.7004772,-34.25950726,-0.466079024,-0.102755058,0.568834082,,
0,-60.13746565,90.2857451,-33.26528018,-0.459699792,-0.112063902,0.571763694,,
0,-60.7038648,89.85681211,-32.26964851,-0.453210383,-0.12134032,0.574550703,,
0,-61.25732773,89.41378329,-31.27285725,-0.446612398,-0.130582024,0.577194422,,
0,-61.79771768,88.95676717,-30.27515169,-0.439907465,-0.139786735,0.5796942,,
0,-62.32490114,88.48587574,-29.27677735,-0.433097238,-0.148952181,0.582049419,,
0,-62.83874783,88.00122441,-28.27797992,-0.426183396,-0.158076101,0.584259498,,
0,-63.33913076,87.50293199,-27.27900516,-0.419167646,-0.167156246,0.586323892,,
0,-63.82592629,86.99112064,-26.28009892,-0.412051718,-0.176190374,0.588242093,,
0,-64.2990141,86.46591587,-25.281507,-0.404837368,-0.185176258,0.590013626,,
0,-64.75827728,85.9274465,-24.28347515,-0.397526374,-0.194111681,0.591638055,,
0,-65.2036023,85.3758446,-23.28624895,-0.390120542,-0.202994438,0.59311498,,
0,-65.63487911,84.81124551,-22.2900738,-0.382621697,-0.211822338,0.594444035,,
0,-66.05200108,84.23378775,-21.29519485,-0.37503169,-0.220593204,0.595624894,,
0,-66.45486511,83.64361303,-20.30185691,-0.367352394,-0.229304871,0.596657265,,
0,-66.84337159,83.04086619,-19.31030442,-0.359585701,-0.237955192,0.597540893,,
0,-67.21742448,82.42569517,-18.32078137,-0.35173353,-0.246542032,0.598275561,,
0,-67.57693129,81.79825099,-17.33353128,-0.343797815,-0.255063272,0.598861087,,
0,-67.92180312,81.15868768,-16.34879706,-0.335780517,-0.263516811,0.599297328,,
0,-68.25195467,80.50716227,-15.36682105,-0.327683611,-0.271900564,0.599584175,,
0,-68.56730431,79.84383474,-14.38784486,-0.319509096,-0.280212462,0.599721558,,
0,-68.86777401,79.16886798,-13.41210941,-0.311258989,-0.288450455,0.599709443,,
0,-69.15328945,78.48242776,-12.43985478,-0.302935324,-0.296612511,0.599547834,,
0,-69.42377999,77.78468266,-11.47132022,-0.294540155,-0.304696616,0.59923677,,
0,-69.67917869,77.07580409,-10.50674404,-0.286075553,-0.312700776,0.598776329,,
0,-69.91942234,76.35596615,-9.546363576,-0.277543606,-0.320623017,0.598166623,,
0,-70.14445146,75.6253457,-8.590415149,-0.268946419,-0.328461385,0.597407805,,
0,-70.35421035,74.88412222,-7.639133968,-0.260286114,-0.336213946,0.59650006,,
0,-70.54864705,74.13247784,-6.692754095,-0.251564826,-0.343878787,0.595443613,,
0,-70.72771338,73.37059722,-5.751508384,-0.242784707,-0.351454019,0.594238725,,
0,-70.89136497,72.59866759,-4.815628422,-0.233947923,-0.358937771,0.592885694,,
0,-71.03956126,71.81687863,-3.88534447,-0.225056654,-0.366328199,0.591384853,,
0,-71.17226547,71.02542245,-2.960885412,-0.216113094,-0.373623479,0.589736573,,
0,-71.28944466,70.22449358,-2.042478692,-0.207119449,-0.380821812,0.587941261,,
0,-71.39106974,69.41428884,-1.130350261,-0.198077937,-0.387921422,0.585999359,,
0,-71.47711543,68.59500738,-0.224724522,-0.18899079,-0.394920557,0.583911348,,
0,-71.5475603,67.76685057,0.674175726,-0.179860249,-0.401817492,0.581677741,,
0,-71.60238678,66.93002196,1.566129344,-0.170688566,-0.408610526,0.579299092,,
0,-71.64158115,66.08472727,2.450916908,-0.161478005,-0.415297981,0.576775986,,
0,-71.66513353,65.23117427,3.328320761,-0.152230837,-0.421878209,0.574109046,,
0,-71.67303792,64.36957281,4.198125067,-0.142949344,-0.428349587,0.571298931,,
0,-71.66529218,63.50013469,5.060115867,-0.133635816,-0.434710519,0.568346335,,
0,-71.64189803,62.62307366,5.914081128,-0.124292549,-0.440959435,0.565251984,,
0,-71.60286103,61.73860535,6.759810797,-0.11492185,-0.447094794,0.562016645,,
0,-71.54819063,60.84694722,7.597096855,-0.10552603,-0.453115083,0.558641113,,
0,-71.47790011,59.9483185,8.425733365,-0.096107407,-0.459018817,0.555126224,,
0,-71.39200664,59.04294014,9.245516523,-0.086668305,-0.464804539,0.551472844,,
0,-71.29053119,58.13103476,10.05624471,-0.077211051,-0.470470823,0.547681874,,
0,-71.17349863,57.21282658,10.85771854,-0.06773798,-0.476016271,0.543754251,,
0,-71.04093762,56.28854138,11.64974092,-0.058251428,-0.481439515,0.539690943,,
0,-70.89288068,55.35840645,12.43211708,-0.048753736,-0.486739217,0.535492954,,
0,-70.72936415,54.42265051,13.20465462,-0.039247247,-0.491914071,0.531161318,,
0,-70.55042817,53.48150367,13.96716358,-0.029734306,-0.4969628,0.526697106,,
0,-70.3561167,52.53519738,14.71945648,-0.02021726,-0.501884158,0.522101418,,
0,-70.14647749,51.58396435,15.46134835,-0.010698456,-0.506676932,0.517375389,,
0,-69.92156207,50.6280385,16.19265679,-0.001180244,-0.51133994,0.512520184,,
0,-69.68142574,49.66765494,16.91320201,0.008335029,-0.515872032,0.507537003,,
0,-69.42612755,48.70304984,17.62280688,0.017845015,-0.520272089,0.502427074,,
0,-69.1557303,47.73446045,18.32129696,0.027347368,-0.524539028,0.497191659,,
0,-68.87030051,46.76212496,19.00850056,0.036839744,-0.528671794,0.49183205,,
0,-68.56990841,45.78628252,19.68424877,0.046319802,-0.53266937,0.486349569,,
0,-68.25462792,44.80717314,20.34837551,0.055785201,-0.53653077,0.480745568,,
0,-67.92453665,43.82503762,21.00071757,0.065233608,-0.54025504,0.475021432,,
0,-67.57971583,42.84011751,21.64111465,0.074662691,-0.543841263,0.469178571,,
0,-67.22025035,41.85265507,22.26940938,0.084070124,-0.547288553,0.463218429,,
0,-66.84622872,40.86289316,22.88544738,0.093453587,-0.550596062,0.457142476,,
0,-66.45774301,39.87107521,23.48907732,0.102810763,-0.553762974,0.450952211,,
0,-66.05488889,38.87744519,24.08015091,0.112139346,-0.556788507,0.444649161,,
0,-65.63776557,37.88224747,24.65852295,0.121437033,-0.559671915,0.438234882,,
0,-65.20647576,36.88572684,25.22405139,0.130701531,-0.562412488,0.431710957,,
0,-64.76112569,35.8881284,25.77659735,0.139930554,-0.565009549,0.425078995,,
0,-64.30182504,34.88969752,26.31602513,0.149121825,-0.567462459,0.418340634,,
0,-63.82868694,33.89067979,26.8422023,0.158273077,-0.569770612,0.411497535,,
0,-63.34182795,32.89132092,27.35499967,0.167382053,-0.57193344,0.404551388,,
0,-62.84136798,31.89186673,27.85429138,0.176446504,-0.57395041,0.397503905,,
0,-62.32743033,30.89256303,28.33995487,0.185464196,-0.575821023,0.390356828,,
0,-61.80014161,29.89365563,28.81187097,0.194432902,-0.57754482,0.383111918,,
0,-61.25963172,28.89539022,29.26992388,0.203350411,-0.579121375,0.375770963,,
0,-60.70603384,27.89801233,29.71400124,0.212214523,-0.580550299,0.368335776,,
0,-60.13948435,26.90176729,30.14399413,0.221023051,-0.581831242,0.360808191,,
0,-59.56012285,25.90690013,30.55979709,0.229773821,-0.582963886,0.353190064,,
0,-58.9680921,24.91365556,30.9613082,0.238464676,-0.583947953,0.345483277,,
0,-58.36353798,23.92227786,31.34842902,0.24709347,-0.584783201,0.33768973,,
0,-57.74660946,22.93301089,31.72106468,0.255658076,-0.585469423,0.329811347,,
0,-57.11745855,21.94609794,32.07912391,0.26415638,-0.586006452,0.321850072,,
0,-56.4762403,20.96178177,32.42251899,0.272586286,-0.586394155,0.313807869,,
0,-55.82311273,19.98030447,32.75116585,0.280945714,-0.586632437,0.305686723,,
0,-55.15823679,19.00190743,33.06498405,0.289232602,-0.586721239,0.297488637,,
0,-54.48177633,18.02683129,33.36389681,0.297444906,-0.586660541,0.289215635,,
0,-53.79389806,17.05531587,33.64783102,0.305580599,-0.586450357,0.280869758,,
0,-53.09477152,16.0876001,33.91671727,0.313637675,-0.58609074,0.272453065,,
0,-52.38456901,15.12392198,34.17048987,0.321614146,-0.585581779,0.263967633,,
0,-51.66346557,14.16451851,34.40908685,0.329508044,-0.5849236,0.255415556,,
0,-50.93163892,13.20962566,34.63244999,0.337317421,-0.584116365,0.246798944,,
0,-50.18926944,12.25947825,34.84052482,0.345040352,-0.583160276,0.238119923,,
0,-49.4365401,11.31430994,35.03326066,0.352674931,-0.582055567,0.229380636,,
0,-48.67363643,10.37435318,35.2106106,0.360219275,-0.580802512,0.220583237,,
0,-47.90074647,9.439839126,35.37253152,0.367671522,-0.579401421,0.211729899,,
0,-47.11806073,8.510997574,35.51898412,0.375029834,-0.577852639,0.202822805,,
0,-46.32577213,7.588056938,35.64993291,0.382292396,-0.57615655,0.193864154,,
0,-45.52407595,6.671244171,35.76534624,0.389457416,-0.574313572,0.184856155,,
0,-44.71316982,5.760784715,35.86519627,0.396523127,-0.57232416,0.175801033,,
0,-43.89325362,4.856902444,35.94945901,0.403487785,-0.570188806,0.166701021,,
0,-43.06452944,3.95981961,36.01811432,0.410349673,-0.567908037,0.157558364,,
0,-42.22720159,3.069756785,36.07114591,0.417107098,-0.565482416,0.148375319,,
0,-41.38147645,2.186932811,36.10854133,0.423758392,-0.562912543,0.139154151,,
0,-40.52756251,1.311564744,36.13029202,0.430301915,-0.560199051,0.129897136,,
0,-39.66567026,0.4438678,36.13639325,0.436736053,-0.557342611,0.120606558,,
0,-38.79601216,-0.415944697,36.12684416,0.443059218,-0.554343927,0.111284709,,
0,-37.9188026,-1.26766137,36.10164775,0.449269851,-0.551203741,0.10193389,,
0,-37.03425783,-2.111072837,36.06081089,0.45536642,-0.547922828,0.092556408,,
0,-36.14259589,-2.945971768,36.0043443,0.46134742,-0.544501997,0.083154576,,
0,-35.24403659,-3.772152932,35.93226256,0.467211377,-0.540942093,0.073730716,,
0,-34.33880145,-4.589413246,35.8445841,0.472956843,-0.537243994,0.064287151,,
0,-33.42711363,-5.397551833,35.7413312,0.478582402,-0.533408615,0.054826213,,
0,-32.50919788,-6.196370064,35.62252998,0.484086665,-0.529436901,0.045350235,,
0,-31.58528048,-6.985671609,35.48821041,0.489468276,-0.525329832,0.035861556,,
0,-30.65558921,-7.765262487,35.33840626,0.494725906,-0.521088424,0.026362518,,
0,-29.72035326,-8.534951113,35.17315516,0.499858258,-0.516713721,0.016855464,,
0,-28.77980318,-9.294548345,34.99249851,0.504864066,-0.512206806,0.00734274,,
0,-27.83417086,-10.04386753,34.79648154,0.509742097,-0.507568789,-0.002173307,,
0,-26.88368942,-10.78272455,34.58515325,0.514491145,-0.502800816,-0.011690329,,
0,-25.92859318,-11.51093788,34.35856645,0.519110041,-0.497904064,-0.021205977,,
0,-24.96911761,-12.2283286,34.11677767,0.523597644,-0.492879741,-0.030717903,,
0,-24.00549924,-12.93472047,33.85984722,0.527952848,-0.487729088,-0.04022376,,
0,-23.03797564,-13.62993997,33.58783915,0.532174578,-0.482453375,-0.049721203,,
0,-22.06678535,-14.31381633,33.30082121,0.536261793,-0.477053905,-0.059207888,,
0,-21.09216778,-14.98618158,32.99886486,0.540213485,-0.471532011,-0.068681474,,
0,-20.11436323,-15.6468706,32.68204526,0.544028679,-0.465889055,-0.078139624,,
0,-19.13361275,-16.29572112,32.35044121,0.547706434,-0.46012643,-0.087580004,,
0,-18.15015814,-16.93257383,32.0041352,0.551245844,-0.454245559,-0.097000285,,
0,-17.16424186,-17.55727236,31.64321329,0.554646034,-0.448247893,-0.106398141,,
0,-16.17610697,-18.16966334,31.2677652,0.557906167,-0.442134912,-0.115771255,,
0,-15.18599709,-18.76959643,30.8778842,0.561025438,-0.435908126,-0.125117312,,
0,-14.19415631,-19.35692438,30.47366714,0.564003078,-0.42956907,-0.134434008,,
0,-13.20082917,-19.93150303,30.05521439,0.566838353,-0.423119309,-0.143719043,,
0,-12.20626056,-20.49319139,29.62262985,0.569530562,-0.416560436,-0.152970127,,
0,-11.21069569,-21.04185164,29.1760209,0.572079044,-0.409894068,-0.162184975,,
0,-10.21437999,-21.57734916,28.71549838,0.574483168,-0.403121852,-0.171361316,,
0,-9.217559105,-22.09955259,28.24117655,0.576742342,-0.396245459,-0.180496884,,
0,-8.22047879,-22.60833386,27.7531731,0.578856009,-0.389266585,-0.189589424,,
0,-7.223384866,-23.10356819,27.25160908,0.580823648,-0.382186953,-0.198636695,,
0,-6.226523156,-23.58513416,26.73660888,0.582644774,-0.375008311,-0.207636463,,
0,-5.230139427,-24.05291372,26.20830022,0.584318936,-0.36773243,-0.216586507,,
0,-4.23447933,-24.50679221,25.66681409,0.585845724,-0.360361105,-0.225484619,,
0,-3.239788336,-24.94665841,25.11228475,0.58722476,-0.352896156,-0.234328604,,
0,-2.246311674,-25.37240456,24.54484966,0.588455704,-0.345339426,-0.243116278,,
0,-1.254294279,-25.78392636,23.96464947,0.589538253,-0.337692779,-0.251845475,,
0,-0.263980721,-26.18112306,23.37182798,0.590472141,-0.329958102,-0.260514039,,
0,0.724384847,-26.56389742,22.7665321,0.591257136,-0.322137304,-0.269119832,,
0,1.710558754,-26.93215574,22.14891184,0.591893047,-0.314232316,-0.277660731,,
0,2.694297871,-27.28580795,21.51912021,0.592379715,-0.306245088,-0.286134627,,
0,3.675359667,-27.62476754,20.87731325,0.592717021,-0.298177591,-0.29453943,,
0,4.653502274,-27.94895164,20.22364998,0.592904883,-0.290031817,-0.302873066,,
0,5.628484543,-28.25828103,19.5582923,0.592943255,-0.281809775,-0.311133479,,
0,6.600066104,-28.55268016,18.88140503,0.592832126,-0.273513496,-0.31931863,,
0,7.568007428,-28.83207715,18.19315584,0.592571526,-0.265145025,-0.3274265,,
0,8.532069884,-29.09640382,17.49371517,0.592161518,-0.256706429,-0.335455088,,
0,9.492015795,-29.34559572,16.78325625,0.591602203,-0.24819979,-0.343402413,,
0,10.4476085,-29.57959214,16.06195501,0.590893722,-0.239627208,-0.351266514,,
0,11.39861242,-29.7983361,15.32999008,0.590036247,-0.230990797,-0.35904545,,
0,12.3447931,-30.00177439,14.58754269,0.589029992,-0.22229269,-0.366737303,,
0,13.28591728,-30.18985758,13.83479667,0.587875205,-0.213535032,-0.374340173,,
0,14.22175294,-30.36254003,13.07193841,0.586572171,-0.204719986,-0.381852185,,
0,15.15206937,-30.51977989,12.29915676,0.585121212,-0.195849727,-0.389271485,,
0,16.07663722,-30.66153914,11.51664304,0.583522686,-0.186926443,-0.396596243,,
0,16.99522856,-30.78778356,10.72459097,0.581776988,-0.177952337,-0.403824651,,
0,17.90761694,-30.89848276,9.923196618,0.579884549,-0.168929623,-0.410954926,,
0,18.81357744,-30.99361019,9.112658361,0.577845837,-0.159860529,-0.417985308,,
0,19.7128867,-31.07314315,8.293176829,0.575661353,-0.150747292,-0.424914061,,
0,20.60532304,-31.13706277,7.464954859,0.573331639,-0.141592161,-0.431739478,,
0,21.49066645,-31.18535405,6.628197447,0.570857269,-0.132397396,-0.438459873,,
0,22.36869868,-31.21800584,5.783111692,0.568238853,-0.123165266,-0.445073587,,
0,23.23920328,-31.23501084,4.92990675,0.565477039,-0.113898048,-0.45157899,,
0,24.10196566,-31.23636562,4.068793779,0.562572507,-0.104598031,-0.457974476,,
0,24.95677314,-31.22207061,3.199985888,0.559525976,-0.095267509,-0.464258466,,
0,25.803415,-31.19213009,2.323698086,0.556338196,-0.085908785,-0.470429411,,
0,26.64168254,-31.14655222,1.440147225,0.553009955,-0.076524168,-0.476485787,,
0,27.47136912,-31.08534901,0.549551952,0.549542074,-0.067115975,-0.482426099,,
0,28.29227022,-31.00853632,-0.34786735,0.545935409,-0.057686526,-0.488248883,,
0,29.10418349,-30.91613386,-1.251888614,0.542190851,-0.04823815,-0.493952701,,
0,29.90690879,-30.8081652,-2.162288144,0.538309323,-0.038773178,-0.499536145,,
0,30.70024826,-30.68465774,-3.07884067,0.534291784,-0.029293945,-0.504997838,,
0,31.48400634,-30.54564272,-4.001319405,0.530139225,-0.019802792,-0.510336433,,
0,32.25798985,-30.39115519,-4.929496097,0.525852671,-0.010302059,-0.515550612,,
0,33.02200801,-30.22123403,-5.863141093,0.52143318,-0.000794092,-0.520639087,,
0,33.77587251,-30.03592194,-6.802023385,0.516881842,0.008718762,-0.525600604,,
0,34.51939752,-29.8352654,-7.745910678,0.512199782,0.018234157,-0.530433939,,
0,35.2523998,-29.61931468,-8.694569439,0.507388154,0.027749743,-0.535137898,,
0,35.97469867,-29.38812382,-9.64776496,0.502448147,0.037263174,-0.53971132,,
0,36.68611611,-29.14175063,-10.60526141,0.497380978,0.0467721,-0.544153078,,
0,37.38647678,-28.88025666,-11.5668219,0.4921879,0.056274175,-0.548462075,,
0,38.07560807,-28.60370719,-12.53220854,0.486870193,0.065767055,-0.552637248,,
0,38.75334015,-28.31217122,-13.5011825,0.481429169,0.075248397,-0.556677566,,
0,39.41950598,-28.00572144,-14.47350404,0.475866172,0.08471586,-0.560582032,,
0,40.07394139,-27.68443423,-15.44893263,0.470182575,0.094167109,-0.564349684,,
0,40.7164851,-27.34838961,-16.42722695,0.46437978,0.10359981,-0.56797959,,
0,41.34697876,-26.99767127,-17.40814497,0.458459219,0.113011637,-0.571470856,,
0,41.965267,-26.63236649,-18.39144404,0.452422353,0.122400267,-0.57482262,,
0,42.57119747,-26.25256618,-19.37688089,0.446270673,0.131763382,-0.578034055,,
0,43.16462084,-25.85836481,-20.36421175,0.440005695,0.141098672,-0.581104367,,
0,43.7453909,-25.44986039,-21.35319236,0.433628967,0.150403833,-0.5840328,,
0,44.31336454,-25.02715449,-22.34357806,0.427142062,0.159676569,-0.586818631,,
0,44.86840181,-24.59035215,-23.33512385,0.420546581,0.168914591,-0.589461172,,
0,45.41036596,-24.13956192,-24.32758445,0.413844152,0.17811562,-0.591959772,,
0,45.93912346,-23.67489579,-25.32071433,0.407036428,0.187277385,-0.594313812,,
0,46.45454403,-23.19646915,-26.31426781,0.400125089,0.196397624,-0.596522714,,
0,46.95650071,-22.70440082,-27.30799912,0.393111842,0.205474088,-0.59858593,,
0,47.44486982,-22.19881297,-28.30166241,0.385998416,0.214504536,-0.600502953,,
0,47.91953107,-21.67983111,-29.29501188,0.378786568,0.22348674,-0.602273309,,
0,48.38036753,-21.14758404,-30.2878018,0.371478077,0.232418483,-0.60389656,,
0,48.82726569,-20.60220385,-31.27978656,0.364074746,0.241297561,-0.605372308,,
0,49.26011547,-20.04382587,-32.27072078,0.356578403,0.250121782,-0.606700186,,
0,49.67881027,-19.47258862,-33.2603593,0.348990898,0.25888897,-0.607879867,,
0,50.08324698,-18.88863381,-34.24845731,0.341314102,0.267596959,-0.608911061,,
0,50.473326,-18.29210629,-35.23477038,0.333549911,0.276243602,-0.609793513,,
0,50.84895126,-17.68315399,-36.2190545,0.325700239,0.284826764,-0.610527004,,
0,51.2100303,-17.06192793,-37.20106619,0.317767026,0.293344328,-0.611111353,,
0,51.5564742,-16.42858214,-38.18056249,0.309752227,0.30179419,-0.611546417,,
0,51.88819768,-15.78327366,-39.15730109,0.301657821,0.310174266,-0.611832088,,
0,52.20511909,-15.12616246,-40.13104037,0.293485806,0.318482488,-0.611968295,,
0,52.50716041,-14.45741143,-41.10153942,0.285238198,0.326716806,-0.611955004,,
0,52.79424733,-13.77718635,-42.06855814,0.276917032,0.334875186,-0.611792218,,
0,53.06630918,-13.08565579,-43.03185731,0.268524362,0.342955616,-0.611479978,,
0,53.32327905,-12.38299116,-43.9911986,0.260062259,0.350956102,-0.611018361,,
0,53.56509372,-11.66936657,-44.94634466,0.251532811,0.358874669,-0.61040748,,
0,53.79169372,-10.94495887,-45.8970592,0.242938122,0.366709363,-0.609647485,,
0,54.00302332,-10.20994754,-46.84310699,0.234280315,0.37445825,-0.608738565,,
0,54.19903058,-9.464514713,-47.78425398,0.225561525,0.382119418,-0.607680943,,
0,54.37966733,-8.708845057,-48.72026731,0.216783903,0.389690977,-0.60647488,,
0,54.54488919,-7.943125786,-49.65091539,0.207949616,0.397171057,-0.605120673,,
0,54.69465559,-7.167546588,-50.57596797,0.199060845,0.404557813,-0.603618657,,
0,54.82892976,-6.382299584,-51.49519615,0.190119781,0.411849421,-0.601969202,,
0,54.94767877,-5.587579281,-52.4083725,0.181128632,0.419044082,-0.600172715,,
0,55.05087351,-4.783582524,-53.31527106,0.172089617,0.426140021,-0.598229638,,
0,55.1384887,-3.970508444,-54.21566743,0.163004966,0.433135486,-0.596140452,,
0,55.21050294,-3.148558414,-55.10933881,0.153876921,0.440028751,-0.593905671,,
0,55.26689863,-2.317935997,-55.99606407,0.144707734,0.446818114,-0.591525847,,
